,1000,1002,1004,1006,1008,1010,1012,1014,1016,1018,1020,1022,1024,1026,1028,1030,1032,1034,1036,1038,1040,1042,1044,1046,1048,1050,1052,1054,1056,1058,1060,1062,1064,1066,1068,1070,1072,1074,1076,1078,1080,1082,1084,1086,1088,1090,1092,1094,1096,1098,1100,1102,1104,1106,1108,1110,1112,1114,1116,1118,1120,1122,1124,1126,1128,1130,1132,1134,1136,1138,1140,1142,1144,1146,1148,1150,1152,1154,1156,1158,1160,1162,1164,1166,1168,1170,1172,1174,1176,1178,1180,1182,1184,1186,1188,1190,1192,1194,1196,1198,1200,1202,1204,1206,1208,1210,1212,1214,1216,1218,1220,1222,1224,1226,1228,1230,1232,1234,1236,1238,1240,1242,1244,1246,1248,1250,1252,1254,1256,1258,1260,1262,1264,1266,1268,1270,1272,1274,1276,1278,1280,1282,1284,1286,1288,1290,1292,1294,1296,1298,1300
104,0,-0.067729861,0,-0.002516911,0.030694567,0.054208562,0.006175089,0,-0.052305229,0,-0.10771918,0,-0.16048948,0,-0.15938395,0,-0.15878186,0,-0.1824625,0,-0.2088092,0,-0.24142571,0,-0.25556833,0,-0.21227629,0,-0.14571656,0,-0.035404909,0.070230022,0.1639967,0.21489966,0.21327014,0.19801077,0.17281765,0.20055972,0.26833221,0.34905073,0.43571758,0.47609925,0.49603096,0.51316547,0.52983105,0.58131683,0.64082181,0.70858014,0.77707797,0.81101084,0.8386988,0.83163851,0.82070994,0.80664563,0.788185,0.7549383,0.71754134,0.67326534,0.65155554,0.67392403,0.71422517,0.77393138,0.81668288,0.8380903,0.84420037,0.83879763,0.81704932,0.78483391,0.72989643,0.66313368,0.60183418,0.54318285,0.55452269,0.58808678,0.69020283,0.80794334,0.84777808,0.8690818,0.77676791,0.66740656,0.5513373,0.44333658,0.3750082,0.33794829,0.37785381,0.45885316,0.6057092,0.73272121,0.81018323,0.81566286,0.73667347,0.65200192,0.57419968,0.56408048,0.60868549,0.67531753,0.75136191,0.77837902,0.77914906,0.739604,0.68470037,0.66590202,0.65939271,0.73245323,0.82383436,0.85019112,0.85010469,0.7038241,0.5350275,0.40080085,0.31634837,0.3877323,0.508843,0.68062824,0.79984289,0.79848784,0.69296283,0.46347967,0.24088861,0.053058095,0,-0.040423676,0,-0.048314676,0,-0.023936849,0.015046014,0.053253558,0.090191297,0.1754069,0.28631914,0.39852178,0.50909001,0.50478721,0.46059254,0.3405312,0.20133331,0.077465735,0,-0.038674042,0,-0.1242708,0,-0.19229719,0,-0.212455,0,-0.22458643,0,-0.24552347,0
105,0,-0.006988279,0.01765619,0.000717699,0,-0.035873279,0,-0.098641805,0,-0.16522714,0,-0.25548053,0,-0.34782052,0,-0.44863161,0,-0.54645967,0,-0.61760551,0,-0.68099278,0,-0.71539152,0,-0.74147266,0,-0.74710983,0,-0.73086947,0,-0.66934556,0,-0.5918088,0,-0.49248263,0,-0.43700564,0,-0.43783587,0,-0.49646613,0,-0.60731685,0,-0.71674925,0,-0.822541,0,-0.8790707,0,-0.90736365,0,-0.87635309,0,-0.82018465,0,-0.75886893,0,-0.69640088,0,-0.66752321,0,-0.64637965,0,-0.61550647,0,-0.58278877,0,-0.52353543,0,-0.46450922,0,-0.43581957,0,-0.42097202,0,-0.46913812,0,-0.52276009,0,-0.57400388,0,-0.60297352,0,-0.5754829,0,-0.5406099,0,-0.502554,0,-0.49022749,0,-0.51565492,0,-0.5565418,0,-0.61043084,0,-0.66450322,0,-0.71755356,0,-0.78185415,0,-0.85412455,0,-0.93796217,0,-1.0276674,0,-1.0789424,0,-1.1136109,0,-1.1053363,0,-1.083724,0,-1.1009436,0,-1.1275584,0,-1.1408832,0,-1.1461469,0,-1.0405606,0,-0.92037171,0,-0.80941141,0,-0.72760856,0,-0.76867282,0,-0.83302653,0,-0.91344798,0,-0.96100038,0,-0.93099487,0,-0.88647115,0,-0.83691376,0,-0.81233859,0
106,0,-0.042605758,0.018747514,0.053325567,0.045379721,0,-0.029385004,0,-0.11757993,0,-0.21740578,0,-0.3018181,0,-0.37068766,0,-0.40518612,0,-0.41475558,0,-0.33757931,0,-0.21133102,0,-0.012494409,0.21675557,0.36799353,0.4932152,0.43931282,0.3445867,0.18911171,0.026415095,0,-0.010301685,0,-0.030495796,0.005040015,0.036963794,0.01792912,5.8620935,-5,-6,0.004286322,0.015217853,0.03748922,0.027779901,0,-0.044817299,0,-0.13867916,0,-0.25392887,0,-0.33197248,0,-0.36555746,0,-0.34333429,0,-0.27587643,0,-0.1936705,0,-0.10446947,0,-0.061960362,0,-0.045283742,0,-0.088508904,0,-0.15597659,0,-0.22693415,0,-0.29831758,0,-0.32349619,0,-0.33787701,0,-0.27459201,0,-0.19808497,0,-0.10378126,0,-0.020220989,0,-0.036032006,0,-0.079071559,0,-0.17917025,0,-0.27526283,0,-0.33402234,0,-0.36468655,0,-0.34543571,0,-0.30305719,0,-0.2341959,0,-0.18342428,0,-0.16136271,0,-0.18212762,0,-0.24288471,0,-0.28148383,0,-0.29721999,0,-0.2474914,0,-0.15670015,0,-0.061777532,0.032571457,0.080212861,0.10851386,0.1067848,0.096062548,0.10662564,0.12233622,0.11675731,0.099133313,0,-0.002420034,0,-0.11507913,0,-0.19785343,0,-0.25620371,0,-0.24734217,0,-0.22574961,0,-0.20468177,0,-0.17313001,0,-0.120586
107,0,-0.50518125,0,-0.60490686,0,-0.65709364,0,-0.66013098,0,-0.58754152,0,-0.49857834,0,-0.39499813,0,-0.32054365,0,-0.27503279,0,-0.27501535,0,-0.30756611,0,-0.34132072,0,-0.37452969,0,-0.35841718,0,-0.32070723,0,-0.28729495,0,-0.25573421,0,-0.27948919,0,-0.31593168,0,-0.33967826,0,-0.36082578,0,-0.33265713,0,-0.3028203,0,-0.30568123,0,-0.31516439,0,-0.34489712,0,-0.35805979,0,-0.30364406,0,-0.24127077,0,-0.17572755,0,-0.13830185,0,-0.154791,0,-0.17569926,0,-0.19494542,0,-0.22121969,0,-0.25561827,0,-0.31229645,0,-0.38794965,0,-0.43736559,0,-0.46719447,0,-0.47652772,0,-0.47576115,0,-0.48341244,0,-0.49495482,0,-0.51191604,0,-0.53046602,0,-0.59858525,0,-0.67824739,0,-0.75812584,0,-0.83311558,0,-0.81709599,0,-0.78638572,0,-0.74283242,0,-0.70859587,0,-0.72369933,0,-0.7617228,0,-0.84721017,0,-0.96734381,0,-1.1485938,0,-1.336422,0,-1.5199903,0,-1.6368428,0,-1.6671462,0,-1.6449257,0,-1.5814264,0,-1.552128,0,-1.555685,0,-1.5804902,0,-1.6162984,0,-1.6126971,0,-1.5877821,0,-1.5588044,0,-1.5292096,0,-1.515512,0,-1.5070914,0
108,0,-0.099826097,0.025676511,0.19875334,0.3711448,0.53777152,0.67171222,0.76530975,0.80735487,0.8020733,0.75904614,0.69008529,0.61833787,0.54605633,0.49439245,0.45184076,0.43286991,0.42134979,0.3924292,0.35937402,0.28326106,0.20089127,0.13188571,0.07187093,0.10028588,0.15589321,0.31958845,0.49686629,0.68559253,0.83315843,0.8723315,0.8562572,0.756127,0.65774506,0.57450163,0.53156918,0.53230757,0.54367357,0.56044519,0.53031665,0.46731442,0.33035168,0.15487543,0,-0.00144241,0,-0.14842533,0,-0.14245012,0,-0.088023685,0.005969263,0.10843257,0.12815826,0.13669634,0.18302892,0.23645929,0.3011902,0.35318038,0.3404634,0.31559011,0.28275242,0.25524703,0.24251331,0.2313062,0.21921109,0.17020857,0.073502578,0,-0.070610538,0,-0.25659284,0,-0.36252177,0,-0.39817849,0,-0.34079617,0,-0.2286942,0,-0.18836686,0,-0.1891271,0,-0.24360728,0,-0.31819648,0,-0.335704,0,-0.33382693,0,-0.26994851,0,-0.19156678,0,-0.17504263,0,-0.18402612,0,-0.34284395,0,-0.52707952,0,-0.68903202,0,-0.81228501,0,-0.80891496,0,-0.77194476,0,-0.70888597,0,-0.64715749,0,-0.5959686,0,-0.5278191,0,-0.4343712,0,-0.32193214,0,-0.19649172,0,-0.10242404,0,-0.040413253,0,-0.024449781,0,-0.03788019,0,-0.038448479,0,-0.025977679,0.014340106,0.069172278,0.056596175,0.013174361,0,-0.13265327,0,-0.31462115,0,-0.45802385,0,-0.58471608,0
109,0,-0.35561776,0,-0.43535629,0,-0.61250204,0,-0.7594642,0,-0.84779781,0,-0.88145232,0,-0.85142404,0,-0.82741439,0,-0.81310916,0,-0.85071391,0,-0.92664802,0,-1.0329463,0,-1.1552022,0,-1.2028022,0,-1.2170839,0,-1.1303287,0,-1.0115993,0,-0.91285998,0,-0.81920439,0,-0.84568942,0,-0.89060903,0,-0.97887599,0,-1.0630227,0,-1.0551703,0,-1.035773,0,-1.0001649,0,-0.98190099,0,-1.0326579,0,-1.0809631,0,-1.105092,0,-1.1007098,0,-1.04708,0,-0.99764627,0,-0.96176958,0,-0.91957891,0,-0.86865765,0,-0.78901821,0,-0.68477279,0,-0.62711143,0,-0.6036219,0,-0.69202936,0,-0.83948171,0,-0.99742687,0,-1.1574103,0,-1.1809597,0,-1.16092,0,-1.0845635,0,-0.99593955,0,-0.98955625,0,-0.99780756,0,-1.033116,0,-1.0706043,0,-1.0956711,0,-1.1205881,0,-1.153036,0,-1.1882328,0,-1.2282629,0,-1.2682281,0,-1.3064343,0,-1.3393919,0,-1.3637329,0,-1.3864572,0,-1.4085257,0,-1.4557811,0,-1.5291406,0,-1.6226628,0,-1.729905,0,-1.806294,0,-1.8612208,0,-1.8883132,0,-1.9022691,0,-1.9058857,0,-1.9058634,0,-1.871276,0,-1.8257064,0
110,0,-0.27762899,0,-0.31874198,0,-0.34389964,0,-0.3411746,0,-0.29449764,0,-0.20867279,0,-0.077401176,0.04720702,0.1625922,0.19946371,0.1780903,0.074152999,0,-0.075149983,0,-0.23514299,0,-0.39849725,0,-0.48671272,0,-0.5504458,0,-0.53219277,0,-0.49543962,0,-0.46329573,0,-0.43234697,0,-0.43036172,0,-0.42916027,0,-0.40640011,0,-0.37974831,0,-0.34246811,0,-0.31131029,0,-0.30625194,0,-0.30629128,0,-0.31272128,0,-0.31567258,0,-0.310817,0,-0.30917171,0,-0.31334731,0,-0.30778497,0,-0.29054466,0,-0.27017036,0,-0.2481079,0,-0.2632319,0,-0.30434608,0,-0.33314735,0,-0.35380685,0,-0.28496575,0,-0.17878409,0,-0.038404033,0.11179733,0.17369285,0.21487834,0.13884021,0.042257521,0,-0.093803264,0,-0.23492928,0,-0.37218428,0,-0.50374544,0,-0.612643,0,-0.70303732,0,-0.74756724,0,-0.77238178,0,-0.76855826,0,-0.75537419,0,-0.73354268,0,-0.70466715,0,-0.66819942,0,-0.63598818,0,-0.60933101,0,-0.59278262,0,-0.58399802,0,-0.54765821,0,-0.49245751,0,-0.37811869,0,-0.23394103,0,-0.10741316,0.010308791,0.031265438,0.02128714,0,-0.040211048,0,-0.11369038,0,-0.19120125,0,-0.266561,0,-0.31340137,0,-0.35057199,0,-0.365576
111,0,-0.050983679,0,-0.00189462,0.14094542,0.30371359,0.4224512,0.53467226,0.5254119,0.50406152,0.40742218,0.30942145,0.22961,0.16541623,0.16857162,0.17852899,0.19832455,0.21552628,0.22586721,0.2550824,0.31572089,0.3823117,0.4539195,0.5081045,0.54516351,0.55572069,0.54727107,0.5104779,0.45810714,0.43078017,0.41491556,0.4666405,0.540075,0.6355496,0.73576665,0.80283141,0.86448473,0.89149404,0.90872085,0.85083598,0.771815,0.61264777,0.45350531,0.32308406,0.22662494,0.20979902,0.22166915,0.272524,0.31937227,0.35459667,0.3651672,0.34933841,0.34519142,0.35382643,0.40085179,0.47371489,0.52663022,0.5672226,0.55970377,0.53227997,0.50853306,0.48649278,0.50694007,0.53731263,0.60556376,0.67627722,0.68089664,0.6613003,0.53079271,0.38687891,0.25436828,0.14892551,0.12022278,0.12261434,0.16881035,0.2297668,0.30475596,0.38199571,0.45970157,0.53674561,0.61304301,0.66940427,0.70902753,0.69672519,0.65153712,0.57114398,0.47469786,0.40012398,0.33552307,0.3179372,0.31531924,0.34032986,0.37212491,0.39784166,0.41559216,0.35794502,0.2736975,0.12467171,0,-0.013298662,0,-0.064035319,0,-0.056131616,0.0602144,0.18109857,0.27040061,0.30916312,0.27908859,0.21452864,0.12234528,0.010060745,0,-0.11647317,0,-0.2279474,0,-0.32453126,0,-0.33447242,0,-0.28975657,0,-0.16551292,0,-0.00368315,0.1107066,0.20230599,0.1990857,0.16347061,0.11934016,0.07217247,0.013322002,0,-0.055594504,0,-0.17070188,0,-0.29369399,0,-0.39466065,0,-0.47474143,0,-0.50514144,0,-0.51976079,0,-0.53174984,0,-0.53431678
112,0.27859798,0.38784698,0.4616574,0.47772971,0.41108194,0.24572943,0.063445047,0,-0.1291078,0,-0.20634994,0,-0.1969161,0,-0.092369072,0.063712269,0.16158044,0.23240511,0.20987123,0.15757172,0.1373848,0.12501389,0.17787629,0.23980731,0.25135943,0.25219646,0.18431857,0.1123365,0.054302212,0.008160308,0.00048822,0,-0.014074004,0,-0.056108065,0,-0.12971765,0,-0.25795302,0,-0.37562123,0,-0.46981949,0,-0.50420666,0,-0.47396779,0,-0.41470179,0,-0.33572948,0,-0.25919101,0,-0.18573214,0,-0.12551247,0,-0.072352804,0,-0.062122881,0,-0.069762915,0,-0.093222417,0,-0.12123104,0,-0.13341692,0,-0.14180502,0,-0.19077286,0,-0.24821863,0,-0.34314358,0,-0.44051701,0,-0.51650131,0,-0.58806676,0,-0.65395433,0,-0.71723652,0,-0.77514714,0,-0.81652695,0,-0.82311046,0,-0.81872618,0,-0.80451757,0,-0.76671141,0,-0.69981891,0,-0.58750415,0,-0.43253416,0,-0.32598153,0,-0.26462701,0,-0.28932548,0,-0.36678511,0,-0.42135143,0,-0.4601548,0,-0.48380387,0,-0.50190705,0,-0.54239756,0,-0.59024233,0,-0.6042816,0,-0.61011982,0,-0.63638395,0,-0.67088652,0,-0.75134587,0,-0.83782339,0,-0.90768087,0,-0.97194791,0,-1.027174,0,-1.0789508,0,-1.1255223,0,-1.1557785,0,-1.1558441
113,-0.037529059,0,-0.013268673,0,-0.040282466,0,-0.13047476,0,-0.23309842,0,-0.34378231,0,-0.42338049,0,-0.47932848,0,-0.52973574,0,-0.57790631,0,-0.62726986,0,-0.6772567,0,-0.68996483,0,-0.69052571,0,-0.64936757,0,-0.59877747,0,-0.59505939,0,-0.59921157,0,-0.66878319,0,-0.74078572,0,-0.77221364,0,-0.79138577,0,-0.76249379,0,-0.73411977,0,-0.72488207,0,-0.7367143,0,-0.79761952,0,-0.86357838,0,-0.92957097,0,-0.9593541,0,-0.93667954,0,-0.89200389,0,-0.8287431,0,-0.7581079,0,-0.68271142,0,-0.57745886,0,-0.45186615,0,-0.38234213,0,-0.3444517,0,-0.43843114,0,-0.58649486,0,-0.72013634,0,-0.84756565,0,-0.86932147,0,-0.86668515,0,-0.87112904,0,-0.87707573,0,-0.88530165,0,-0.89085174,0,-0.87329221,0,-0.8650372,0,-0.91222239,0,-0.97417194,0,-1.0562426,0,-1.1347578,0,-1.199067,0,-1.270394,0,-1.3570129,0,-1.4169143,0,-1.439176,0,-1.4199866,0,-1.3634229,0,-1.3431463,0,-1.35667,0,-1.3834145,0,-1.4157404,0,-1.3917074,0,-1.337938,0,-1.3145871,0,-1.3055893,0,-1.3373281,0,-1.3818388,0,-1.3496032,0,-1.300198,0,-1.3123566,0,-1.3517964
114,0.003200408,0.095607914,0.1863289,0.27296281,0.2811079,0.230781,0.14199714,0.033278659,0,-0.015774028,0,-0.038059149,0,-0.0168435,0.017934728,0.036930002,0.05209728,0.038196065,0.019807786,0,-0.012758772,0,-0.046275839,0,-0.075808071,0,-0.093264304,0,-0.043588787,0.035761379,0.19954109,0.35649782,0.47442406,0.52457792,0.45370001,0.31974769,0.11254074,0,-0.10349423,0,-0.32086334,0,-0.4908275,0,-0.61875647,0,-0.67386872,0,-0.68136585,0,-0.64495891,0,-0.58728886,0,-0.55261266,0,-0.52854949,0,-0.55417794,0,-0.59536362,0,-0.65577489,0,-0.72035533,0,-0.78315848,0,-0.84372061,0,-0.8681649,0,-0.88419688,0,-0.87609929,0,-0.87799478,0,-0.93982565,0,-1.0175076,0,-1.11643,0,-1.189492,0,-1.1987277,0,-1.188208,0,-1.1603136,0,-1.1268572,0,-1.0895684,0,-1.0287423,0,-0.94402683,0,-0.88032037,0,-0.83688354,0,-0.83432704,0,-0.85694337,0,-0.90824461,0,-0.9728477,0,-1.0634353,0,-1.1641415,0,-1.2006279,0,-1.2160723,0,-1.1437943,0,-1.0509936,0,-0.98863804,0,-0.93866658,0,-0.95551103,0,-0.99421155,0,-1.0804771,0,-1.1749823,0,-1.2649537,0,-1.3147904,0,-1.2630188,0,-1.1650357,0,-1.0156854,0,-0.89867073,0,-0.84611195,0,-0.83198404
115,0,-0.0215085,0.034917906,0.001430807,0,-0.049005121,0,-0.10229511,0,-0.15597557,0,-0.075399496,0.017462498,0.16899393,0.3098225,0.34277451,0.35047698,0.26770821,0.19141322,0.14953801,0.13484544,0.1752869,0.216437,0.25342065,0.28807703,0.32016477,0.34745505,0.37030324,0.3538155,0.30814758,0.24969,0.18494466,0.13974555,0.10328117,0.087269932,0.077724241,0.133286,0.20373844,0.3187542,0.43938482,0.48384744,0.51422662,0.46433994,0.41009089,0.37441126,0.35034591,0.36195779,0.36941254,0.35714817,0.33360291,0.29251599,0.27704176,0.30131269,0.35486576,0.43672958,0.46888858,0.45445651,0.37974492,0.26645172,0.19433065,0.14679457,0.16865377,0.21883135,0.26966435,0.3199164,0.35753465,0.39218774,0.4561362,0.52242655,0.54466206,0.54335243,0.4133257,0.26007971,0.086801372,0,-0.058119163,0,-0.10859313,0,-0.12394017,0,-0.092601597,0,-0.05710556,0,-0.02627502,0.006658571,0.04312909,0.070746794,0.088657372,0.098534331,0.10313695,0.14303431,0.20678316,0.24936858,0.27905351,0.18891357,0.049587455,0,-0.099652082,0,-0.25052717,0,-0.27750164,0,-0.27352056,0,-0.22477703,0,-0.16879657,0,-0.12302017,0,-0.078526512,0,-0.029894486,0.016492205,0.05096532,0.078341857,0.092459023,0.087508641,0.050018057,0,-0.026114933,0,-0.15030387,0,-0.27467579,0,-0.38718972,0,-0.41622686,0,-0.36661559,0,-0.2525619,0,-0.099341556,0,-0.023446215,0,-0.001650559,0,-0.078927524,0,-0.20380238,0,-0.27982739,0,-0.33222601,0
116,0.049689256,0,-0.04285128,0,-0.15213865,0,-0.28083938,0,-0.4258028,0,-0.5895139,0,-0.71977466,0,-0.8165409,0,-0.78985292,0,-0.6724813,0,-0.52662432,0,-0.36789402,0,-0.3245813,0,-0.33233654,0,-0.40726697,0,-0.50290304,0,-0.61917281,0,-0.73986816,0,-0.82858592,0,-0.91085356,0,-0.85992312,0,-0.79449791,0,-0.70389777,0,-0.62265891,0,-0.6091345,0,-0.59990937,0,-0.58260036,0,-0.54834473,0,-0.47265336,0,-0.39778668,0,-0.33226499,0,-0.30391079,0,-0.32801336,0,-0.40707031,0,-0.54189801,0,-0.67957574,0,-0.81464392,0,-0.83727437,0,-0.78204012,0,-0.62360793,0,-0.41323057,0,-0.28054565,0,-0.18238848,0,-0.24270622,0,-0.35249922,0,-0.51562256,0,-0.69042909,0,-0.80677229,0,-0.91186261,0,-0.98100758,0,-1.0494106,0,-1.149215,0,-1.255216,0,-1.3671004,0,-1.4635637,0,-1.5112036,0,-1.5140251,0,-1.4345208,0,-1.300712,0,-1.0966648,0,-0.89547139,0,-0.71213281,0,-0.60345328,0,-0.56941313,0,-0.58543366,0,-0.63311499,0,-0.69122487,0,-0.75301087,0,-0.86636835,0,-1.0070475,0,-1.1596371,0,-1.3159202,0,-1.37314,0,-1.3985033,0,-1.3558222,0,-1.2984122
117,0,-0.032165285,0.045602448,0.001874687,0,-0.056245439,0,-0.17332137,0,-0.29918629,0,-0.36393073,0,-0.42178047,0,-0.42408651,0,-0.41963634,0,-0.3830725,0,-0.34197453,0,-0.28809813,0,-0.24878109,0,-0.25618008,0,-0.27846342,0,-0.32748219,0,-0.3667528,0,-0.38750353,0,-0.42574587,0,-0.48717999,0,-0.57446551,0,-0.6851452,0,-0.75516093,0,-0.79358411,0,-0.78531212,0,-0.75138098,0,-0.72099936,0,-0.69296396,0,-0.6619646,0,-0.6299445,0,-0.56798804,0,-0.49914461,0,-0.44853246,0,-0.40154132,0,-0.42440599,0,-0.45380363,0,-0.4846243,0,-0.51000172,0,-0.50372672,0,-0.49474201,0,-0.48737076,0,-0.47840676,0,-0.464899,0,-0.45037013,0,-0.43462899,0,-0.41485292,0,-0.38942945,0,-0.35492527,0,-0.31089666,0,-0.29304069,0,-0.29925215,0,-0.3486605,0,-0.42647323,0,-0.50709015,0,-0.58757973,0,-0.62123168,0,-0.63483888,0,-0.62400341,0,-0.6058864,0,-0.63943297,0,-0.6852724,0,-0.73181701,0,-0.77463597,0,-0.74650341,0,-0.70769656,0,-0.66383576,0,-0.62871569,0,-0.63463366,0,-0.64755219,0,-0.66363126,0,-0.66258389,0,-0.6230976,0,-0.56468821,0,-0.4842689,0,-0.40872571,0
118,0,-0.19414435,0,-0.20007515,0,-0.16430269,0,-0.12705441,0,-0.091360867,0,-0.056043003,0,-0.021053221,0.02396306,0.078766026,0.13276879,0.18575999,0.25143355,0.3244006,0.4194895,0.52401727,0.56766766,0.59135449,0.53258401,0.45516619,0.3997854,0.3480725,0.31293601,0.27606434,0.20184706,0.12715499,0.069661766,0.036295317,0.084505208,0.16525599,0.30862343,0.43904158,0.53301603,0.57551277,0.54887688,0.51707649,0.48752376,0.47827712,0.48672172,0.4960013,0.50442958,0.52836359,0.56085515,0.57981783,0.59309173,0.58263785,0.56487322,0.56903964,0.57827038,0.57941377,0.57982093,0.59230953,0.61316943,0.68477964,0.75334984,0.77691144,0.77287626,0.70526361,0.6364277,0.58512092,0.53678763,0.48883432,0.42865857,0.35192755,0.29841644,0.27143666,0.28671736,0.33464751,0.37729597,0.41379383,0.39194342,0.33935073,0.28500515,0.23128322,0.2673724,0.3321633,0.44626155,0.56908435,0.6082266,0.61840302,0.51247728,0.38332969,0.25277057,0.14208694,0.10012705,0.085460983,0.10190482,0.11235464,0.097131215,0.045218848,0,-0.050938889,0,-0.15480511,0,-0.25335914,0,-0.30452079,0,-0.3114078,0,-0.26811558,0,-0.19411477,0,-0.080929406,0.052229621,0.18516919,0.31528282,0.34171149,0.32648,0.19591865,0.030878592,0,-0.10732365,0,-0.23032182,0,-0.25598529,0,-0.24884346,0,-0.194849,0,-0.12591252,0,-0.056853116,0.013356571,0.078801163,0.12533124,0.14425381,0.1150456,0.029817123,0,-0.087875575,0,-0.2327368,0,-0.35521504,0,-0.4521715,0,-0.48037001,0,-0.45393988
119,0,-0.079189338,0,-0.16416994,0,-0.25615156,0,-0.35560966,0,-0.4200972,0,-0.4580811,0,-0.34495714,0,-0.14574538,0.098555714,0.36009336,0.46433145,0.51708287,0.51622361,0.50378591,0.51974219,0.53936535,0.50329745,0.46102747,0.40638116,0.35480163,0.32736668,0.30746236,0.30628493,0.30909905,0.3174164,0.32086709,0.31412101,0.31472382,0.32750279,0.3680121,0.43830788,0.53250855,0.64504665,0.73850673,0.81732213,0.83125508,0.81070828,0.7478916,0.66884524,0.6375494,0.6219908,0.71476036,0.83238417,0.99736387,1.168028,1.3091687,1.4384915,1.511202,1.551824,1.4872419,1.3927122,1.2543786,1.13806,1.0847111,1.058046,1.0605383,1.0673286,1.0740334,1.0972968,1.1376876,1.1698834,1.1936951,1.184626,1.1548678,1.1295183,1.1077323,1.1225214,1.1522367,1.181476,1.2099154,1.2028637,1.1863928,1.153816,1.1222481,1.1388003,1.179471,1.3008286,1.4392074,1.5800385,1.6905081,1.7200731,1.6875072,1.5638701,1.3927761,1.1782771,0.97469974,0.79621798,0.68832868,0.6440798,0.66482919,0.72678971,0.78277087,0.82977277,0.88855392,0.95368856,1.068802,1.20538,1.2929331,1.3645175,1.3769903,1.374832,1.37551,1.3723177,1.333243,1.2813057,1.2082305,1.1341429,1.0695605,0.99329138,0.89067864,0.78126842,0.67804271,0.61925745,0.62012893,0.66853082,0.75236005,0.88476342,1.0534061,1.3030283,1.6077267,1.8651011,2.0862565,2.0619586,1.9129643,1.6659679,1.383752,1.2389343,1.1483238,1.1482463,1.1762047,1.176788,1.1543,1.0590189,0.92964607,0.78068477,0.64615119,0.56989861,0.53544164,0.54279178,0.56479621,0.58347934,0.64727384,0.76666325
120,0,-0.72930902,0,-0.80438316,0,-0.8088336,0,-0.78060299,0,-0.70583546,0,-0.65669566,0,-0.64309025,0,-0.67327553,0,-0.74343663,0,-0.83371401,0,-0.93704551,0,-1.0469108,0,-1.1600307,0,-1.2349515,0,-1.2930768,0,-1.259932,0,-1.1974599,0,-1.09948,0,-0.99362725,0,-0.96318704,0,-0.94431591,0,-0.94660914,0,-0.9440397,0,-0.86437458,0,-0.77731711,0,-0.68984276,0,-0.62398148,0,-0.63725209,0,-0.68266475,0,-0.79014057,0,-0.90485626,0,-1.021229,0,-1.0780982,0,-1.0483909,0,-0.95069039,0,-0.78643686,0,-0.68061358,0,-0.6326322,0,-0.6849677,0,-0.80293816,0,-0.91305178,0,-1.0151989,0,-1.0717217,0,-1.109118,0,-1.1145339,0,-1.1102999,0,-1.0682315,0,-1.017678,0,-0.97290361,0,-0.93152434,0,-0.93425065,0,-0.94787014,0,-0.99546331,0,-1.0498109,0,-1.1120635,0,-1.1763386,0,-1.24308,0,-1.3175184,0,-1.4082713,0,-1.486818,0,-1.5409437,0,-1.5474143,0,-1.4962994,0,-1.4315735,0,-1.3614471,0,-1.3184755,0,-1.2981801,0,-1.2710763,0,-1.2372195,0,-1.1961262,0,-1.1519449,0,-1.1254457,0,-1.1065701,0,-1.0197001,0,-0.91080308,0
121,0,-0.45651412,0,-0.48129687,0,-0.46404737,0,-0.41944319,0,-0.33422589,0,-0.23808645,0,-0.13142942,0,-0.072373778,0,-0.059768293,0,-0.10181703,0,-0.1824104,0,-0.23962714,0,-0.28192663,0,-0.26080662,0,-0.21232297,0,-0.16480348,0,-0.11815614,0,-0.13945879,0,-0.17636119,0,-0.2474003,0,-0.32278633,0,-0.34698856,0,-0.36404163,0,-0.35358849,0,-0.34797099,0,-0.38526297,0,-0.43033499,0,-0.48867643,0,-0.53644067,0,-0.55364829,0,-0.563223,0,-0.56411099,0,-0.56922287,0,-0.58177686,0,-0.58542514,0,-0.57819593,0,-0.54045284,0,-0.47677675,0,-0.4121016,0,-0.34869123,0,-0.34555116,0,-0.37511027,0,-0.44202453,0,-0.52310807,0,-0.59522802,0,-0.66401559,0,-0.72281176,0,-0.77943754,0,-0.83690119,0,-0.897008,0,-1.0036719,0,-1.1079443,0,-1.143646,0,-1.1277177,0,-0.92651045,0,-0.70038331,0,-0.48111308,0,-0.32806143,0,-0.31916618,0,-0.36243659,0,-0.45763287,0,-0.55680853,0,-0.65147549,0,-0.74640512,0,-0.84228224,0,-0.92405045,0,-0.99352252,0,-1.014392,0,-1.0041012,0,-0.94353724,0,-0.85892212,0,-0.800322,0,-0.75385696,0,-0.77012444,0,-0.80642217,0
