,1082,1084,1086,1088,1090,1092,1094,1096,1098,1100,1102,1104,1106,1108,1110,1112,1114,1116,1118,1120,1122,1124,1126,1128,1130,1238,1240,1242,1244,1246,1248,1250,1252,1254,1256,1258,1260,1262,1264,1266
109,-0.89060903,0,-0.97887599,0,-1.0630227,0,-1.0551703,0,-1.035773,0,-1.0001649,0,-0.98190099,0,-1.0326579,0,-1.0809631,0,-1.105092,0,-1.1007098,0,-1.04708,0,-0.99764627,-1.3393919,0,-1.3637329,0,-1.3864572,0,-1.4085257,0,-1.4557811,0,-1.5291406,0,-1.6226628,0,-1.729905
110,0,-0.40640011,0,-0.37974831,0,-0.34246811,0,-0.31131029,0,-0.30625194,0,-0.30629128,0,-0.31272128,0,-0.31567258,0,-0.310817,0,-0.30917171,0,-0.31334731,0,-0.30778497,0,-0.60933101,0,-0.59278262,0,-0.58399802,0,-0.54765821,0,-0.49245751,0,-0.37811869,0,-0.23394103,0,-0.10741316
111,0.61264777,0.45350531,0.32308406,0.22662494,0.20979902,0.22166915,0.272524,0.31937227,0.35459667,0.3651672,0.34933841,0.34519142,0.35382643,0.40085179,0.47371489,0.52663022,0.5672226,0.55970377,0.53227997,0.50853306,0.48649278,0.50694007,0.53731263,0.60556376,0.67627722,-0.33447242,0,-0.28975657,0,-0.16551292,0,-0.00368315,0.1107066,0.20230599,0.1990857,0.16347061,0.11934016,0.07217247,0.013322002,0
112,0,-0.46981949,0,-0.50420666,0,-0.47396779,0,-0.41470179,0,-0.33572948,0,-0.25919101,0,-0.18573214,0,-0.12551247,0,-0.072352804,0,-0.062122881,0,-0.069762915,0,-0.093222417,0,0,-0.50190705,0,-0.54239756,0,-0.59024233,0,-0.6042816,0,-0.61011982,0,-0.63638395,0,-0.67088652,0
113,0,-0.79138577,0,-0.76249379,0,-0.73411977,0,-0.72488207,0,-0.7367143,0,-0.79761952,0,-0.86357838,0,-0.92957097,0,-0.9593541,0,-0.93667954,0,-0.89200389,0,-0.8287431,0,0,-1.4199866,0,-1.3634229,0,-1.3431463,0,-1.35667,0,-1.3834145,0,-1.4157404,0,-1.3917074,0
114,0,-0.4908275,0,-0.61875647,0,-0.67386872,0,-0.68136585,0,-0.64495891,0,-0.58728886,0,-0.55261266,0,-0.52854949,0,-0.55417794,0,-0.59536362,0,-0.65577489,0,-0.72035533,0,0,-1.1437943,0,-1.0509936,0,-0.98863804,0,-0.93866658,0,-0.95551103,0,-0.99421155,0,-1.0804771,0
115,0.51422662,0.46433994,0.41009089,0.37441126,0.35034591,0.36195779,0.36941254,0.35714817,0.33360291,0.29251599,0.27704176,0.30131269,0.35486576,0.43672958,0.46888858,0.45445651,0.37974492,0.26645172,0.19433065,0.14679457,0.16865377,0.21883135,0.26966435,0.3199164,0.35753465,0.092459023,0.087508641,0.050018057,0,-0.026114933,0,-0.15030387,0,-0.27467579,0,-0.38718972,0,-0.41622686,0,-0.36661559
116,0,-0.79449791,0,-0.70389777,0,-0.62265891,0,-0.6091345,0,-0.59990937,0,-0.58260036,0,-0.54834473,0,-0.47265336,0,-0.39778668,0,-0.33226499,0,-0.30391079,0,-0.32801336,0,0,-0.89547139,0,-0.71213281,0,-0.60345328,0,-0.56941313,0,-0.58543366,0,-0.63311499,0,-0.69122487,0
117,-0.57446551,0,-0.6851452,0,-0.75516093,0,-0.79358411,0,-0.78531212,0,-0.75138098,0,-0.72099936,0,-0.69296396,0,-0.6619646,0,-0.6299445,0,-0.56798804,0,-0.49914461,0,-0.44853246,-0.63943297,0,-0.6852724,0,-0.73181701,0,-0.77463597,0,-0.74650341,0,-0.70769656,0,-0.66383576,0,-0.62871569
118,0.51707649,0.48752376,0.47827712,0.48672172,0.4960013,0.50442958,0.52836359,0.56085515,0.57981783,0.59309173,0.58263785,0.56487322,0.56903964,0.57827038,0.57941377,0.57982093,0.59230953,0.61316943,0.68477964,0.75334984,0.77691144,0.77287626,0.70526361,0.6364277,0.58512092,0,-0.10732365,0,-0.23032182,0,-0.25598529,0,-0.24884346,0,-0.194849,0,-0.12591252,0,-0.056853116,0.013356571
119,0.73850673,0.81732213,0.83125508,0.81070828,0.7478916,0.66884524,0.6375494,0.6219908,0.71476036,0.83238417,0.99736387,1.168028,1.3091687,1.4384915,1.511202,1.551824,1.4872419,1.3927122,1.2543786,1.13806,1.0847111,1.058046,1.0605383,1.0673286,1.0740334,0.67804271,0.61925745,0.62012893,0.66853082,0.75236005,0.88476342,1.0534061,1.3030283,1.6077267,1.8651011,2.0862565,2.0619586,1.9129643,1.6659679,1.383752
120,-0.94431591,0,-0.94660914,0,-0.9440397,0,-0.86437458,0,-0.77731711,0,-0.68984276,0,-0.62398148,0,-0.63725209,0,-0.68266475,0,-0.79014057,0,-0.90485626,0,-1.021229,0,-1.0780982,-1.486818,0,-1.5409437,0,-1.5474143,0,-1.4962994,0,-1.4315735,0,-1.3614471,0,-1.3184755,0,-1.2981801
121,-0.32278633,0,-0.34698856,0,-0.36404163,0,-0.35358849,0,-0.34797099,0,-0.38526297,0,-0.43033499,0,-0.48867643,0,-0.53644067,0,-0.55364829,0,-0.563223,0,-0.56411099,0,-0.56922287,-0.36243659,0,-0.45763287,0,-0.55680853,0,-0.65147549,0,-0.74640512,0,-0.84228224,0,-0.92405045,0,-0.99352252
122,-0.41709,0,-0.46616316,0,-0.47209734,0,-0.44557109,0,-0.39360285,0,-0.32827187,0,-0.28021839,0,-0.24018525,0,-0.21230976,0,-0.18819866,0,-0.2349696,0,-0.297961,0,-0.43062535,-0.32707971,0,-0.46612316,0,-0.43410113,0,-0.36845544,0,-0.18265542,0.004096257,0.071042195,0.095182113,0.007411704,0,-0.086726256
123,0,-0.92000139,0,-0.89650738,0,-0.91912591,0,-0.94402432,0,-0.95730728,0,-0.95021939,0,-0.8732909,0,-0.80520785,0,-0.77752352,0,-0.79298812,0,-0.88225704,0,-0.95973027,0,0,-0.87275219,0,-0.83056712,0,-0.80488187,0,-0.79983705,0,-0.81369036,0,-0.86111945,0,-0.93307698,0
124,-1.0018976,0,-0.94210088,0,-0.93165588,0,-0.95759201,0,-0.98289645,0,-1.0064871,0,-0.96030354,0,-0.88359857,0,-0.82852477,0,-0.78112209,0,-0.85532641,0,-0.95736504,0,-1.0765001,-0.98652476,0,-0.99687016,0,-0.99027985,0,-0.97808409,0,-0.90902692,0,-0.83099329,0,-0.7455793,0,-0.6718176
125,-0.4031468,0,-0.28077605,0,-0.22130501,0,-0.20008631,0,-0.22486337,0,-0.23907956,0,-0.23602484,0,-0.20967071,0,-0.16432521,0,-0.1427862,0,-0.13926721,0,-0.19000201,0,-0.26925912,-0.17527819,0,-0.14644714,0,-0.15964353,0,-0.26429871,0,-0.40495899,0,-0.4640184,0,-0.4956798,0,-0.41496933
126,-0.3066183,0,-0.32828543,0,-0.34512168,0,-0.3328439,0,-0.31936151,0,-0.3150436,0,-0.29780272,0,-0.23031515,0,-0.13973314,0,-0.002776239,0.099079177,0.125495,0.096767239,0,-0.000567514,0,0,-0.21783,0,-0.21439956,0,-0.23272695,0,-0.27076039,0,-0.31319562,0,-0.356525,0,-0.38276231,0
127,0.1734582,0.031305321,0,-0.039898187,0,-0.078224428,0,-0.021938132,0.043389201,0.10773954,0.13548006,0.094032399,0.043623704,0,-0.009407383,0,-0.040616646,0,-0.046944004,0,-0.088289782,0,-0.16291906,0,-0.25714371,-0.58258295,0,-0.58867055,0,-0.64976245,0,-0.7450496,0,-0.8360368,0,-0.92255145,0,-0.95054144,0,-0.95450532
128,0.39532894,0.27733591,0.16069725,0.042509258,0,-0.04272357,0,-0.098713323,0,-0.072774433,0.007924457,0.10460567,0.20698829,0.24202672,0.24869855,0.22608657,0.1950224,0.21251535,0.24135326,0.30275089,0.36826816,0.41631228,0.46054,0.49585959,0.52668589,0.1822768,0.16043611,0.14696726,0.13725081,0.12100286,0.07679262,0.006557019,0,-0.098487467,0,-0.199213,0,-0.26676816,0,-0.2946091
129,-0.30502138,0,-0.210876,0,-0.13292755,0,-0.081876338,0,-0.041729614,0,-0.010711975,0.037888803,0.10286949,0.140113,0.15685534,0.16065462,0.15855628,0.15840033,0.15936466,0.096062399,0.012247585,0,-0.098326281,0,-0.21476309,0,-0.48088342,0,-0.55191499,0,-0.61563855,0,-0.61350387,0,-0.59110469,0,-0.5285843,0,-0.45358577,0
130,-1.12137,0,-1.08454,0,-1.039439,0,-0.99079442,0,-0.94105917,0,-0.88716185,0,-0.8413595,0,-0.82661933,0,-0.83600968,0,-0.89923662,0,-0.95526421,0,-0.98720098,0,-1.014097,-1.215928,0,-1.3065441,0,-1.3891714,0,-1.4612135,0,-1.4735357,0,-1.4256283,0,-1.343992,0,-1.2413549
131,-0.80125707,0,-0.80151016,0,-0.82440603,0,-0.91948324,0,-1.0203463,0,-1.1176674,0,-1.1663122,0,-1.12308,0,-1.0532826,0,-0.95879775,0,-0.92446345,0,-0.96087128,0,-1.0404117,-0.61917192,0,-0.68928057,0,-0.90457863,0,-1.224905,0,-1.4704564,0,-1.6569386,0,-1.6207869,0,-1.4719191
132,-0.78041065,0,-0.907938,0,-1.0399268,0,-1.1090934,0,-1.151009,0,-1.070648,0,-0.98902076,0,-0.94685018,0,-0.9298023,0,-0.966932,0,-0.9837721,0,-0.951437,0,-0.90415424,-0.78123879,0,-0.78904748,0,-0.81858855,0,-0.87005037,0,-0.87620723,0,-0.83214986,0,-0.74110895,0,-0.61618453
133,0.71437854,0.81094414,0.93357378,1.0529872,1.1398383,1.2004771,1.1770983,1.1397372,1.0879778,1.051791,1.0478599,1.0329735,0.99728036,0.94829875,0.88677257,0.88039678,0.92393172,1.0203393,1.14978,1.2659117,1.3729514,1.4357696,1.4803628,1.4880443,1.48444,0.95994836,0.95625842,0.96722996,0.96792126,0.9657461,0.93539113,0.89959228,0.88702166,0.88723874,0.93221605,0.99211556,1.0624614,1.1238071,1.1469662,1.1284497
134,0.9857021,0.98990142,1.0807399,1.1823601,1.2759975,1.3508911,1.3731321,1.3932201,1.4257332,1.460772,1.4971237,1.5179857,1.5182896,1.5058546,1.4833314,1.4223286,1.3307,1.1834986,1.0024263,0.8566618,0.73182499,0.76059902,0.85217351,1.0242,1.2202048,1.0827292,0.91090357,0.73442149,0.66100085,0.62623143,0.63853568,0.66580582,0.69867712,0.72346503,0.69524664,0.64925522,0.59689844,0.56584954,0.59518856,0.63075238
135,-0.64910972,0,-0.70924085,0,-0.78222936,0,-0.89866674,0,-1.0092233,0,-1.062348,0,-1.1052536,0,-1.13139,0,-1.1354182,0,-1.0870262,0,-1.0077477,0,-0.87974298,0,-0.78872055,-1.156294,0,-1.1836846,0,-1.1348,0,-0.9972952,0,-0.87521559,0,-0.78254539,0,-0.8114599,0,-0.93667501
136,-0.83773792,0,-0.8143,0,-0.79829711,0,-0.7826407,0,-0.766936,0,-0.72420692,0,-0.66965532,0,-0.64075512,0,-0.62044573,0,-0.67272842,0,-0.74156302,0,-0.83388329,0,-0.92842817,-0.026349351,0.066324562,0.15752965,0.25079671,0.33849815,0.3830184,0.38960686,0.25645742,0.086882532,0,-0.13100827,0,-0.31294379,0,-0.40008244
137,0,-0.38410595,0,-0.46913376,0,-0.55073571,0,-0.59750146,0,-0.62435776,0,-0.61099201,0,-0.58060879,0,-0.58202219,0,-0.59412509,0,-0.69193238,0,-0.80928338,0,-0.90406007,0,0,-1.6894917,0,-1.6451453,0,-1.5843811,0,-1.5258124,0,-1.4698614,0,-1.4305969,0,-1.3856721,0
138,-0.30735266,0,-0.27747622,0,-0.25779879,0,-0.26812831,0,-0.28214917,0,-0.29721099,0,-0.26104394,0,-0.15055035,0,-0.04498462,0.046225261,0.021247892,0,-0.10518498,0,-0.27459291,0,-0.46669486,-0.70246083,0,-0.68099803,0,-0.64051324,0,-0.55437726,0,-0.45979786,0,-0.42995703,0,-0.42152318,0,-0.48989078
139,0,-0.43305722,0,-0.41395268,0,-0.40914622,0,-0.4633106,0,-0.53211725,0,-0.62330741,0,-0.68728799,0,-0.695135,0,-0.65988237,0,-0.57060659,0,-0.49396494,0,-0.43796906,0,0,-0.74158198,0,-0.76606953,0,-0.83531922,0,-0.93611801,0,-1.0344676,0,-1.128069,0,-1.1904212,0
140,-0.6521374,0,-0.66476429,0,-0.66353017,0,-0.65236878,0,-0.62645,0,-0.59248722,0,-0.53431606,0,-0.46580625,0,-0.34538743,0,-0.20828958,0,-0.1035754,0,-0.006526864,0,-0.027963487,0.03042959,0,-0.000486063,0,-0.060243268,0,-0.098605439,0,-0.080761768,0,-0.04174228,0.018653333,0.057549287,0.063740268,0.046492651
141,0.36509627,0.60407919,0.83253032,0.93546969,0.98680258,0.93775755,0.88308108,0.84858334,0.82536739,0.81604105,0.81058711,0.8074882,0.81653839,0.83782542,0.87646067,0.92803401,0.98896688,1.0549059,1.1132212,1.1671693,1.2068543,1.240972,1.22278,1.1879438,1.1103569,0.66303003,0.52188671,0.49081641,0.50267088,0.591847,0.69257128,0.66729653,0.57934499,0.37133887,0.1538029,0.039637789,0,-0.015620684,0.000900342,0.003776171
142,0,-0.58959603,0,-0.614838,0,-0.55520308,0,-0.38847503,0,-0.22912873,0,-0.090712443,0,-0.027750822,0,-0.029593177,0,-0.03820058,0,-0.046912447,0,-0.056438942,0,-0.066354029,0,-0.26463684,0,-0.12511785,0,-0.008803952,0.099259518,0.12110708,0.12031693,0.066545658,0.001558919,0,-0.065704666,0,-0.13235819,0
143,0.75370568,0.81378675,0.87223381,0.92937118,0.98562324,1.0140774,1.0275286,0.96851212,0.87989038,0.77518445,0.66626799,0.62231094,0.59342861,0.65213823,0.72575331,0.82126462,0.91074097,0.93283451,0.92333096,0.81782699,0.67406267,0.45706049,0.25150084,0.094700247,0.02701252,0.056075454,0.017105613,0.013832279,0.063542075,0.13094765,0.20514895,0.24951002,0.25338387,0.25618371,0.2632066,0.40556782,0.64864826,0.93035078,1.225275,1.2937217
144,-0.026179608,0,-0.007951937,0.041274808,0.093474478,0.14735661,0.1911708,0.17638612,0.13773444,0.032896817,0,-0.082310542,0,-0.20718621,0,-0.30814859,0,-0.36191398,0,-0.37341449,0,-0.33074725,0,-0.28334895,0,-0.26853564,0,-0.25070974,0,-0.2753624,0,-0.34531379,0,-0.44774801,0,-0.54718214,0,-0.64170837,0,-0.6879127
145,-0.89297414,0,-0.80276662,0,-0.72377372,0,-0.72795004,0,-0.74386209,0,-0.78189999,0,-0.81129748,0,-0.80129528,0,-0.77758986,0,-0.72884929,0,-0.69390553,0,-0.689973,0,-0.72497123,-1.3552359,0,-1.4147083,0,-1.4507142,0,-1.4608766,0,-1.4636794,0,-1.4626354,0,-1.4750012,0,-1.49896
146,0,-0.9330923,0,-1.0016346,0,-1.0807085,0,-1.1747768,0,-1.2438446,0,-1.245144,0,-1.2213432,0,-1.16327,0,-1.1268181,0,-1.1269886,0,-1.136178,0,-1.1512402,0,0,-1.3791678,0,-1.4653689,0,-1.5414503,0,-1.60561,0,-1.595992,0,-1.5387218,0,-1.4726754,0
147,0,-0.21009685,0,-0.27953184,0,-0.34780267,0,-0.34649211,0,-0.323064,0,-0.2442632,0,-0.15289111,0,-0.08106041,0,-0.016795726,0,-0.035024557,0,-0.065138742,0,-0.096590035,0,0,-0.30301899,0,-0.31327701,0,-0.32889068,0,-0.36185554,0,-0.40292323,0,-0.45207322,0,-0.5012545,0
148,-0.7106629,0,-0.75130945,0,-0.79199326,0,-0.82751292,0,-0.8592031,0,-0.87168813,0,-0.87132651,0,-0.83088571,0,-0.79363835,0,-0.77482754,0,-0.7736578,0,-0.80247402,0,-0.82154775,-1.1776,0,-1.144446,0,-1.1100429,0,-1.0797853,0,-1.0724245,0,-1.0882748,0,-1.1206446,0,-1.16422
149,0,-0.26452917,0,-0.330764,0,-0.3624517,0,-0.38614234,0,-0.39740688,0,-0.40516588,0,-0.38309276,0,-0.35513085,0,-0.31555161,0,-0.28394914,0,-0.29559723,0,-0.32880944,0,0,-1.1457623,0,-1.1716423,0,-1.1815954,0,-1.1873178,0,-1.1897759,0,-1.1795404,0,-1.1529309,0
150,0,-0.3885836,0,-0.38245279,0,-0.3648518,0,-0.32399788,0,-0.29586557,0,-0.32230946,0,-0.36969331,0,-0.45683894,0,-0.55016488,0,-0.647627,0,-0.74513954,0,-0.84210771,0,0,-1.0673143,0,-1.0223157,0,-1.0164855,0,-1.0471176,0,-1.0752183,0,-1.0974751,0,-1.0948448,0
151,0,-0.19088611,0,-0.2171928,0,-0.22796245,0,-0.23223901,0,-0.21835217,0,-0.21341562,0,-0.23602772,0,-0.27279934,0,-0.331099,0,-0.36730707,0,-0.36828771,0,-0.33167088,0,0,-0.42640591,0,-0.41043139,0,-0.39151016,0,-0.37251693,0,-0.3538135,0,-0.34088653,0,-0.33174375,0
152,0.13028504,0.14938824,0.16511653,0.1795128,0.15389764,0.11906037,0.062469266,0.004594901,0,-0.014202765,0,-0.022144342,0.008840989,0.038098373,0.034337033,0.014680565,0,-0.038309202,0,-0.082013458,0,-0.094226569,0,-0.071848601,0.000867934,0,-0.55195469,0,-0.53466702,0,-0.48443583,0,-0.39427048,0,-0.28972802,0,-0.27042657,0,-0.28136849,0
153,-0.3257966,0,-0.37107259,0,-0.42892912,0,-0.54497737,0,-0.66038269,0,-0.74038106,0,-0.79809928,0,-0.78711396,0,-0.77777976,0,-0.79023296,0,-0.82930362,0,-0.91469002,0,-0.98646724,-1.070556,0,-1.0945199,0,-1.1161572,0,-1.134774,0,-1.1467971,0,-1.1525791,0,-1.1739898,0,-1.2091349
154,-0.38803515,0,-0.4500916,0,-0.51378262,0,-0.5377416,0,-0.54874778,0,-0.5497064,0,-0.54854423,0,-0.57505548,0,-0.60550833,0,-0.61852199,0,-0.6275605,0,-0.60978246,0,-0.58576691,-1.1854829,0,-1.253093,0,-1.3263663,0,-1.3978273,0,-1.4356954,0,-1.3732907,0,-1.2780675,0,-1.142794
155,-0.23361488,0,-0.22395943,0,-0.22339834,0,-0.23757829,0,-0.25412059,0,-0.27621731,0,-0.30197549,0,-0.33908886,0,-0.37571546,0,-0.40817365,0,-0.42893097,0,-0.42830402,0,-0.42127171,-0.4069058,0,-0.37881482,0,-0.35438713,0,-0.33148673,0,-0.31449017,0,-0.30338261,0,-0.32938817,0,-0.3853685
156,-0.55845308,0,-0.53420484,0,-0.50207722,0,-0.47048777,0,-0.45098695,0,-0.45432898,0,-0.44999379,0,-0.43112034,0,-0.43309548,0,-0.46027336,0,-0.53794789,0,-0.65793526,0,-0.78635007,-0.97055912,0,-1.00476,0,-0.99427664,0,-0.95611554,0,-0.87923813,0,-0.78390169,0,-0.73129243,0,-0.69735217
157,-0.68257987,0,-0.6688503,0,-0.63372576,0,-0.51442927,0,-0.4001098,0,-0.36020064,0,-0.35938713,0,-0.47477156,0,-0.59672111,0,-0.70576924,0,-0.75441647,0,-0.69096398,0,-0.60251564,-0.52072841,0,-0.386834,0,-0.24115142,0,-0.093287125,0,-0.009385597,0.007945201,0,-0.044564389,0,-0.1468177,0
158,-0.36486173,0,-0.31778842,0,-0.2282218,0,-0.143571,0,-0.10991675,0,-0.09866216,0,-0.15074608,0,-0.21975894,0,-0.31599829,0,-0.40527123,0,-0.47622401,0,-0.50334889,0,-0.46970841,-0.20456426,0,-0.20231703,0,-0.24145314,0,-0.30321863,0,-0.41433701,0,-0.54468614,0,-0.57874519,0,-0.58082747
159,0.28356633,0.35602891,0.39745358,0.42524949,0.42564535,0.42403692,0.42707315,0.42207742,0.402549,0.3552857,0.27469653,0.18355069,0.08651977,0.025504421,0,-0.005381265,0,-0.012555368,0,-0.006943328,0,-0.017346783,0,-0.03688588,0,0,-0.16449483,0,-0.138602,0,-0.13864078,0,-0.14837377,0,-0.2126255,0,-0.29205725,0,-0.37686014,0
160,-0.45234853,0,-0.52623963,0,-0.59928912,0,-0.67003167,0,-0.68661499,0,-0.67204529,0,-0.60366017,0,-0.51258868,0,-0.41921824,0,-0.32558841,0,-0.27376559,0,-0.23155883,0,-0.24868564,-0.77501279,0,-0.81424886,0,-0.86034983,0,-0.90336591,0,-0.86896878,0,-0.82246685,0,-0.76828808,0,-0.734034
161,-0.40957811,0,-0.39419428,0,-0.3856118,0,-0.41080245,0,-0.45351478,0,-0.54810989,0,-0.64744312,0,-0.74569285,0,-0.81486052,0,-0.82910198,0,-0.81113493,0,-0.75474185,0,-0.70805162,-1.0397286,0,-0.97154832,0,-0.93077505,0,-0.91791666,0,-0.95778507,0,-1.0380105,0,-1.1199738,0,-1.1993937
162,-0.29330474,0,-0.24470612,0,-0.16305789,0,-0.065415785,0.040183451,0.12400497,0.19803576,0.24094802,0.27395192,0.24855961,0.20987399,0.11921959,0.021121226,0,-0.060023975,0,-0.13928548,0,-0.21520425,0,-0.29899609,0,0,-0.053923961,0,-0.022830341,0,-0.045005526,0,-0.083587475,0,-0.14102289,0,-0.1941774,0,-0.23545226,0
163,-0.57402164,0,-0.59221363,0,-0.59272784,0,-0.59402972,0,-0.60188138,0,-0.60381877,0,-0.59332001,0,-0.56542546,0,-0.51418859,0,-0.46262923,0,-0.41346788,0,-0.36730787,0,-0.32358611,-1.4144123,0,-1.4262714,0,-1.4530649,0,-1.4904094,0,-1.5334048,0,-1.5106692,0,-1.4528699,0,-1.3072472
164,0,-0.032346539,0,-0.057308916,0,-0.064381592,0.039602716,0.1491684,0.23048641,0.29058456,0.28350115,0.27144805,0.26381844,0.27102554,0.30546001,0.34886193,0.40116668,0.46088552,0.52790415,0.5693211,0.58744329,0.53404123,0.43263268,0.32626268,0.21984057,0.49477836,0.47752699,0.45817384,0.4343172,0.40872627,0.40262219,0.40410599,0.42412895,0.44899058,0.45912075,0.46505862,0.47731242,0.49359095,0.5304659,0.56730855
165,-0.18506689,0,-0.26065373,0,-0.33673611,0,-0.40972769,0,-0.44874144,0,-0.46825182,0,-0.50127643,0,-0.54077291,0,-0.5468362,0,-0.54189318,0,-0.44195199,0,-0.32033408,0,-0.1965576,0,-0.31345451,0,-0.36541042,0,-0.39792079,0,-0.36558458,0,-0.30118984,0,-0.18692076,0,-0.085419439,0
166,0,-1.1221309,0,-1.094419,0,-1.0381572,0,-0.96765369,0,-0.94144481,0,-0.93506461,0,-1.0419345,0,-1.1852443,0,-1.4284481,0,-1.6941341,0,-1.9105177,0,-2.1171033,0,0,-2.9503186,0,-3.0562,0,-3.0292487,0,-2.9771271,0,-2.8790371,0,-2.7850573,0,-2.7388213,0
167,-0.27818525,0,-0.30816001,0,-0.32940134,0,-0.30196315,0,-0.26584131,0,-0.20624582,0,-0.15023357,0,-0.11558995,0,-0.10280797,0,-0.14059383,0,-0.18800251,0,-0.243958,0,-0.27640045,0,-0.30219796,0,-0.30804071,0,-0.30237934,0,-0.24101572,0,-0.15703008,0,-0.011409759,0.15343374,0.29443258,0.42747915
168,-0.013368139,0,-0.11134022,0,-0.22308451,0,-0.3140482,0,-0.38955984,0,-0.42768899,0,-0.44631687,0,-0.44831842,0,-0.44414523,0,-0.44959253,0,-0.4582848,0,-0.47712469,0,-0.49824557,0,-0.44379029,0,-0.51653582,0,-0.51929116,0,-0.50295639,0,-0.46737382,0,-0.43661219,0,-0.42764434,0
169,-0.012970015,0.014779254,0.033709481,0.02319403,0,-0.001197229,0,-0.053627122,0,-0.101593,0,-0.13569801,0,-0.14685048,0,-0.12681863,0,-0.10885249,0,-0.096847825,0,-0.10951532,0,-0.14343189,0,0,-0.041440431,0,-0.08875975,0,-0.18338731,0,-0.30498549,0,-0.38143712,0,-0.43223843,0,-0.43468186,0
