,1638,1640,1642,1644,1646,1648,1650,1652,1654,1778,1780,1782,1784,1786,1788,1790,1792,1794,1796
1,23.826851,26.553942,29.818016,33.720261,37.869801,41.600666,44.766602,47.730362,50.916389,44.930813,46.422321,47.743198,48.96587,50.074039,50.97047,51.541027,51.696442,51.479004,51.059986
2,36.252453,34.5672,33.053497,31.737232,30.628874,29.72048,28.989714,28.404221,27.937531,4.4417334,5.0001774,5.5143199,5.9885182,6.398634,6.6900034,6.8283854,6.8183146,6.6864719,6.4723592
3,35.692017,33.727741,32.035282,30.619999,29.449017,28.480011,27.675137,27.020304,26.521986,3.4624443,4.0261269,4.6066461,5.1463199,5.5591211,5.7968197,5.8708267,5.8113256,5.6556711,5.4386873
4,27.971579,27.282795,26.670774,26.150343,25.757217,25.53965,25.553308,25.848701,26.435057,6.3739786,6.4683695,6.3634348,6.1177821,5.7954006,5.4574356,5.1407175,4.8442187,4.5284543,4.1205235
5,33.165874,31.792,30.628025,29.645573,28.816753,28.125565,27.568501,27.141119,26.83791,4.2000127,4.7483802,5.2503238,5.632061,5.8402767,5.8685927,5.7659287,5.5842214,5.3590031,5.1000686
6,0.18575436,0.34779906,0.41233158,0.35888875,0.20971063,0.01238618,0,-0.18576917,0,9.0516157,12.596143,16.368059,19.869951,22.829451,25.424429,28.161379,31.466105,35.518162,39.90876
7,36.697491,34.954361,33.459042,32.1945,31.113934,30.168045,29.317976,28.557564,27.910172,3.2481143,3.7355917,4.2488265,4.7480998,5.1636529,5.4529548,5.6177783,5.667027,5.6072216,5.4506087
8,0.25003436,0.2817499,0.34368628,0.43918043,0.53698689,0.58532029,0.55298138,0.43740499,0.28546739,40.03384,43.849918,47.046627,50.042812,53.261135,56.950706,60.949146,64.808395,68.303192,71.464386
9,0,-0.363554,0,-0.406376,0,-0.44130412,0,-0.47480527,0,0,-0.29869831,0,-0.28387451,0,-0.2409382,0,-0.19833322,0,-0.18774194
10,-0.55791581,0,-0.51727724,0,-0.4735055,0,-0.42482558,0,-0.36540917,0,-0.000477353,0,-0.034917329,0,-0.077530004,0,-0.12011805,0,-0.17091084
11,0.095545717,0.065082036,0.030458253,0.016856356,0.037261207,0.09055306,0.15317658,0.1933715,0.20164588,0,-1.52724,0,-1.4025658,0,-1.2196714,0,-1.0215656,0,-0.8355298
12,0,-0.31471771,0,-0.34511605,0,-0.37526882,0,-0.40698564,0,-1.24282,0,-1.1612966,0,-1.0349003,0,-0.90555459,0,-0.79367054,0
13,83.184456,85.625648,87.900414,89.706963,90.887848,91.457191,91.482872,91.03791,90.12896,41.395077,39.696766,37.487026,34.729713,31.61372,28.530968,25.733089,23.234789,20.942572,18.704229
14,89.941322,91.702957,93.134781,93.960426,94.125023,93.785393,93.046616,91.910034,90.283943,36.449162,34.602421,32.341026,29.618572,26.603743,23.658463,21.011961,18.67231,16.557999,14.542006
15,75.355927,78.094604,80.641037,83.080101,85.482491,87.739021,89.599464,90.91507,91.661835,45.299393,44.184559,42.930809,41.462399,39.618614,37.269886,34.383686,31.153423,27.982666,25.125242
16,40.207561,37.903965,35.856476,34.051262,32.488377,31.171291,30.085501,29.199137,28.479343,1.5677371,2.3223634,2.987201,3.5414639,4.0045905,4.4221053,4.8532,5.3531866,5.9001274,6.3788571
17,0.070921727,0.023950392,0,-0.091014884,0,-0.25386414,0,-0.39944115,0,88.064514,91.237114,94.062515,96.530907,98.55468,99.97197,100.58205,100.22482,99.015129,97.271782
18,66.017426,70.628288,75.280205,79.656326,83.604126,87.066841,90.049217,92.575768,94.675751,47.511375,46.691425,45.70105,44.47501,42.988815,41.292183,39.506176,37.739529,36.041668,34.320358
19,0,-0.65067822,0,-0.65744638,0,-0.66709822,0,-0.67764491,0,0.028930046,0.045830611,0.055596627,0.068758704,0.089211106,0.11412308,0.13280554,0.13287193,0.1168542,0.091503397
20,35.352257,38.94989,43.255783,47.886841,52.124863,55.769772,59.14642,62.672215,66.672699,48.359108,49.104477,49.560043,49.734718,49.663494,49.377514,48.897686,48.242649,47.428333,46.463001
21,0.0544286,0.079417512,0.073684797,0.043186311,0.002880685,0,-0.028609401,0,-0.039964784,26.738043,29.835791,32.633766,35.672878,39.365379,43.843822,48.65044,52.989582,56.667686,60.086987
22,90.761566,92.833542,94.705658,96.15966,96.881966,96.838654,96.244179,95.196678,93.625153,37.446823,35.581799,33.589142,31.254675,28.454258,25.341223,22.343164,19.733789,17.51454,15.566143
23,-0.082813568,0,-0.23409414,0,-0.37696946,0,-0.49506885,0,-0.60590327,92.964447,94.57592,95.82473,96.653809,96.973358,96.796158,96.209496,95.17749,93.540611,91.161781
24,51.707371,47.761402,44.256397,41.197029,38.541759,36.214878,34.171085,32.401989,30.902588,0.39163056,0.17773387,0.37568104,0.92603612,1.7024803,2.5367591,3.3059545,3.9628942,4.5024476,4.9581447
25,86.814056,88.723412,90.406487,91.974709,93.345833,94.281822,94.633797,94.371925,93.51236,39.269012,37.638489,36.014038,34.119331,31.78199,29.027851,26.084976,23.331573,20.953192,18.858881
26,32.259903,30.597549,29.159109,27.952499,26.968752,26.193926,25.614082,25.219725,25.005886,4.3975201,5.0677943,5.7568135,6.4580197,7.1109467,7.6311431,7.9302649,7.9846683,7.8566036,7.6160684
27,36.136124,33.898941,31.912292,30.148886,28.601383,27.277269,26.179501,25.303596,24.637617,2.5267916,3.1881094,3.7810874,4.3618546,4.9794016,5.6519489,6.3385601,6.9329886,7.336194,7.4892077
28,-0.11003111,0,-0.092551529,0,-0.087635003,0,-0.083712354,0,-0.071814708,0.13147537,0.13977,0.15140171,0.13455033,0.062559359,0,-0.075049818,0,-0.23922858,0
29,-2.0222156,0,-2.0152726,0,-2.0074105,0,-2.0014966,0,-1.9974719,-1.0853601,0,-1.0283848,0,-0.96820611,0,-0.92104882,0,-0.8966468,0
30,0,-0.26800653,0,-0.23621975,0,-0.21974017,0,-0.22038169,0,0,-0.054926667,0,-0.04136144,0,-0.033396356,0,-0.031307038,0,-0.028784489
31,29.829845,28.400251,27.214479,26.2665,25.532408,24.983824,24.592867,24.336603,24.198586,4.3532629,4.9051433,5.5036526,6.0875001,6.5157928,6.7112274,6.7050815,6.5584221,6.3353181,6.0696287
